"","year","make","model","vclass","displ","tran","cyl","drive","fueltype","tcharger","scharger","guzzler","cty","hwy","cmb","pv","lv","country"
"152",2003,"Ferrari","456 MGT/MGA","Subcompact Cars",5.5,"Automatic 4-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,9,14,11,87,7," Italy/ United States"
"153",2003,"Ferrari","456 MGT/MGA","Subcompact Cars",5.5,"Manual 6-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,9,15,11,87,7," Italy/ United States"
"154",2003,"Ford","Mustang","Subcompact Cars",4.6,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,21,17,82,11," United States"
"155",2003,"Jaguar","XKR","Subcompact Cars",4.2,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,14,21,17,75,11," India"
"156",2003,"Maserati","Coupe Cambiocorsa/Coupe GT","Subcompact Cars",4.2,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,10,15,12,86,5," Italy/ United States"
"157",2003,"Maserati","Coupe Cambiocorsa/Coupe GT","Subcompact Cars",4.2,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,10,16,12,86,5," Italy/ United States"
"158",2003,"Mercedes-Benz","CLK500","Subcompact Cars",5,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,21,17,82,10," Germany"
"159",2003,"Mercedes-Benz","CLK55 AMG","Subcompact Cars",5.4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,14,20,16,82,10," Germany"
"160",2003,"Bentley","Continental R","Compact Cars",6.8,"Automatic 4-spd","8","Rear-Wheel Drive","Premium",TRUE,FALSE,FALSE,10,15,12,89,12," Germany"
"161",2003,"BMW","540i","Compact Cars",4.4,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,21,16,93,11," Germany"
"162",2003,"BMW","540i","Compact Cars",4.4,"Automatic (S5)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,19,17,93,11," Germany"
"163",2003,"BMW","M5","Compact Cars",4.9,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,12,19,15,93,11," Germany"
"164",2003,"Jaguar","XJR","Compact Cars",4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,14,20,16,93,13," India"
"165",2003,"Mercedes-Benz","C32 AMG","Compact Cars",3.2,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,15,19,17,89,12," Germany"
"166",2003,"Mercedes-Benz","CL500","Compact Cars",5,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,20,16,88,12," Germany"
"167",2003,"Mercedes-Benz","CL55 AMG","Compact Cars",5,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,13,20,15,88,12," Germany"
"168",2003,"Mercedes-Benz","CL600","Compact Cars",5.5,"Automatic 5-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,12,17,14,88,12," Germany"
"169",2003,"Audi","S8","Midsize Cars",4.2,"Automatic (S5)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,20,16,100,18," Germany"
"170",2003,"Bentley","Arnage","Midsize Cars",6.8,"Automatic 4-spd","8","Rear-Wheel Drive","Premium",TRUE,FALSE,FALSE,9,13,11,104,13," Germany"
"171",2003,"Jaguar","Super V8","Midsize Cars",4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,14,20,16,102,13," India"
"172",2003,"Mercedes-Benz","E500","Midsize Cars",5,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,21,17,97,14," Germany"
"173",2003,"Bentley","Arnage LWB","Large Cars",6.8,"Automatic 4-spd","8","Rear-Wheel Drive","Premium",TRUE,FALSE,FALSE,9,13,11,111,13," Germany"
"174",2003,"Cadillac","Funeral Coach / Hearse","Large Cars",4.6,"Automatic 4-spd","8","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,12,18,14,NA,NA," United States"
"175",2003,"Cadillac","Limousine","Large Cars",4.6,"Automatic 4-spd","8","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,13,20,15,NA,NA," United States"
"176",2003,"Mercedes-Benz","S430 4matic","Large Cars",4.3,"Automatic 5-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,20,17,106,15," Germany"
"177",2003,"Mercedes-Benz","S500","Large Cars",5,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,20,16,106,15," Germany"
"178",2003,"Mercedes-Benz","S500 4matic","Large Cars",5,"Automatic 5-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,19,16,106,15," Germany"
"179",2003,"Mercedes-Benz","S55 AMG","Large Cars",5,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,13,20,15,106,15," Germany"
"180",2003,"Mercedes-Benz","S600","Large Cars",5.5,"Automatic 5-spd","12","Rear-Wheel Drive","Premium",TRUE,FALSE,FALSE,12,17,14,106,15," Germany"
"181",2003,"BMW","540i Sport Wagon","Small Station Wagons",4.4,"Automatic (S5)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,19,17,97,33," Germany"
"182",2003,"Audi","S6 Avant","Midsize Station Wagons",4.2,"Automatic (S5)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,13,19,15,97,34," Germany"
"183",2003,"BMW","760li","Large Cars",6,"Automatic (S6)","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,13,21,16,105,18," Germany"
"184",2003,"Aston Martin","DB AR1","Two Seaters",5.9,"Automatic 5-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,10,17,12,NA,NA," United Kingdom"
"185",2003,"Aston Martin","DB AR1","Two Seaters",5.9,"Manual 6-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,9,16,11,NA,NA," United Kingdom"
"186",2003,"Ferrari","360 Modena/Spider","Two Seaters",3.6,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,10,15,12,NA,NA," Italy/ United States"
"187",2003,"Audi","RS6","Midsize Cars",4.2,"Automatic (S5)","8","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,14,20,16,96,15," Germany"
"188",2003,"Mercedes-Benz","E55 AMG","Midsize Cars",5.4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,13,19,15,97,14," Germany"
"189",2004,"Dodge","Viper Convertible","Two Seaters",8.3,"Manual 6-spd","10","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,11,19,13,NA,NA," Italy/ United States"
"190",2004,"Ferrari","360 Modena/Spider/Challenge","Two Seaters",3.6,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,10,15,11,NA,NA," Italy/ United States"
"191",2004,"Ferrari","360 Modena/Spider/Challenge","Two Seaters",3.6,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,10,15,12,NA,NA," Italy/ United States"
"192",2004,"Ferrari","360 Modena/Spider/Challenge","Two Seaters",3.6,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,10,15,11,NA,NA," Italy/ United States"
"193",2004,"Ferrari","575 M Maranello","Two Seaters",5.7,"Manual 6-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,9,15,11,NA,NA," Italy/ United States"
"194",2004,"Ferrari","575 M Maranello","Two Seaters",5.7,"Automatic (S6)","12","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,9,16,11,NA,NA," Italy/ United States"
"195",2004,"Lamborghini","L-140/141 Gallardo","Two Seaters",5,"Manual 6-spd","10","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,8,14,10,NA,NA," Germany"
"196",2004,"Lamborghini","L-140/141 Gallardo","Two Seaters",5,"Automatic (S6)","10","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,9,16,11,NA,NA," Germany"
"197",2004,"Lamborghini","L-147/148 Murcielago","Two Seaters",6.2,"Manual 6-spd","12","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,8,12,10,NA,NA," Germany"
"198",2004,"Lamborghini","L-147/148 Murcielago","Two Seaters",6.2,"Automatic (S6)","12","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,9,14,11,NA,NA," Germany"
"199",2004,"Lotus","Esprit V8","Two Seaters",3.5,"Manual 5-spd","8","Rear-Wheel Drive","Premium",TRUE,FALSE,TRUE,14,21,16,NA,NA," Malaysia"
"200",2004,"Maserati","Spider Cambiocorsa/Spider GT","Two Seaters",4.2,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,10,15,12,NA,NA," Italy/ United States"
"201",2004,"Maserati","Spider Cambiocorsa/Spider GT","Two Seaters",4.2,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,10,16,12,NA,NA," Italy/ United States"
"202",2004,"Mercedes-Benz","SL500","Two Seaters",5,"Automatic 7-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,21,17,50,7," Germany"
"203",2004,"Mercedes-Benz","SL55 AMG","Two Seaters",5.4,"Automatic (S5)","8","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,13,19,15,50,7," Germany"
"204",2004,"Mercedes-Benz","SL600","Two Seaters",5.5,"Automatic 5-spd","12","Rear-Wheel Drive","Premium",TRUE,FALSE,TRUE,12,17,14,50,7," Germany"
"205",2004,"Porsche","Carrera 2 911 GT3","Two Seaters",3.6,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,21,16,NA,NA," Germany"
"206",2004,"Porsche","Carrera GT","Two Seaters",5.7,"Manual 6-spd","10","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,9,15,11,NA,NA," Germany"
"207",2004,"Porsche","Turbo 2 911 Gt2","Two Seaters",3.6,"Manual 6-spd","6","Rear-Wheel Drive","Premium",TRUE,FALSE,TRUE,14,22,16,NA,NA," Germany"
"208",2004,"Aston Martin","V12 Vanquish","Minicompact Cars",5.9,"Automatic (S6)","12","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,11,18,13,78,6," United Kingdom"
"209",2004,"BMW","M3 Convertible","Minicompact Cars",3.2,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,21,17,74,9," Germany"
"210",2004,"BMW","M3 Convertible","Minicompact Cars",3.2,"Automatic (S6)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,20,16,74,9," Germany"
"211",2004,"Jaguar","XKR Convertible","Minicompact Cars",4.2,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,14,21,17,70,10," India"
"212",2004,"Porsche","Turbo 4 911","Minicompact Cars",3.6,"Automatic 5-spd","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,TRUE,13,20,16,70,5," Germany"
"213",2004,"Porsche","Turbo 4 911","Minicompact Cars",3.6,"Manual 6-spd","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,TRUE,13,20,16,70,5," Germany"
"214",2004,"Porsche","Turbo 4 911 Cab","Minicompact Cars",3.6,"Automatic 5-spd","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,TRUE,13,20,15,68,5," Germany"
"215",2004,"Porsche","Turbo 4 911 Cab","Minicompact Cars",3.6,"Manual 6-spd","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,TRUE,13,21,16,68,5," Germany"
"216",2004,"Porsche","Turbo 4 911 Cab Kit","Minicompact Cars",3.6,"Automatic 5-spd","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,TRUE,13,20,15,68,5," Germany"
"217",2004,"Porsche","Turbo 4 911 Cab Kit","Minicompact Cars",3.6,"Manual 6-spd","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,TRUE,13,21,16,68,5," Germany"
"218",2004,"Porsche","Turbo 4 911 Kit","Minicompact Cars",3.6,"Automatic 5-spd","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,TRUE,13,20,16,70,5," Germany"
"219",2004,"Porsche","Turbo 4 911 Kit","Minicompact Cars",3.6,"Manual 6-spd","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,TRUE,13,20,16,70,5," Germany"
"220",2004,"Audi","S4 Cabriolet","Subcompact Cars",4.2,"Manual 6-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,20,16,79,10," Germany"
"221",2004,"BMW","645ci Convertible","Subcompact Cars",4.4,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,21,16,82,10," Germany"
"222",2004,"BMW","645ci Convertible","Subcompact Cars",4.4,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,21,16,82,10," Germany"
"223",2004,"BMW","M3","Subcompact Cars",3.2,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,15,22,17,84,9," Germany"
"224",2004,"BMW","M3","Subcompact Cars",3.2,"Automatic (S6)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,15,21,17,84,9," Germany"
"225",2004,"Jaguar","XKR","Subcompact Cars",4.2,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,14,21,17,75,11," India"
"226",2004,"Maserati","Coupe Cambiocorsa/Coupe GT","Subcompact Cars",4.2,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,10,15,12,86,5," Italy/ United States"
"227",2004,"Maserati","Coupe Cambiocorsa/Coupe GT","Subcompact Cars",4.2,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,10,16,12,86,5," Italy/ United States"
"228",2004,"Mercedes-Benz","CLK500","Subcompact Cars",5,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,15,21,17,82,10," Germany"
"229",2004,"Mercedes-Benz","CLK500 (Cabriolet)","Subcompact Cars",5,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,15,21,17,76,9," Germany"
"230",2004,"Mercedes-Benz","CLK55 AMG","Subcompact Cars",5.4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,20,16,82,10," Germany"
"231",2004,"Mercedes-Benz","CLK55 AMG (Cabriolet)","Subcompact Cars",5.4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,20,16,76,9," Germany"
"232",2004,"Audi","S4","Compact Cars",4.2,"Manual 6-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,20,16,90,13," Germany"
"233",2004,"Bentley","Continental GT","Compact Cars",6,"Automatic (S6)","12","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,TRUE,10,16,12,89,11," Germany"
"234",2004,"Mercedes-Benz","C32 AMG","Compact Cars",3.2,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,14,19,16,89,12," Germany"
"235",2004,"Mercedes-Benz","CL500","Compact Cars",5,"Automatic 7-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,22,17,88,12," Germany"
"236",2004,"Mercedes-Benz","CL55 AMG","Compact Cars",5.4,"Automatic (S5)","8","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,13,19,15,88,12," Germany"
"237",2004,"Mercedes-Benz","CL600","Compact Cars",5.5,"Automatic 5-spd","12","Rear-Wheel Drive","Premium",TRUE,FALSE,TRUE,12,17,14,88,12," Germany"
"238",2004,"Bentley","Arnage","Midsize Cars",6.8,"Automatic 4-spd","8","Rear-Wheel Drive","Premium",TRUE,FALSE,TRUE,9,13,11,104,13," Germany"
"239",2004,"Mercedes-Benz","E500","Midsize Cars",5,"Automatic 7-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,15,22,17,97,14," Germany"
"240",2004,"Mercedes-Benz","E500 4matic","Midsize Cars",5,"Automatic 5-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,19,16,97,14," Germany"
"241",2004,"Mercedes-Benz","E55 AMG","Midsize Cars",5.4,"Automatic (S5)","8","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,13,19,15,97,14," Germany"
"242",2004,"Bentley","Arnage LWB","Large Cars",6.8,"Automatic 4-spd","8","Rear-Wheel Drive","Premium",TRUE,FALSE,TRUE,9,13,11,111,13," Germany"
"243",2004,"BMW","760li","Large Cars",6,"Automatic (S6)","12","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,21,16,105,18," Germany"
"244",2004,"Cadillac","Armored Deville","Large Cars",4.6,"Automatic 4-spd","8","Front-Wheel Drive","Regular",FALSE,FALSE,TRUE,13,18,15,NA,NA," United States"
"245",2004,"Cadillac","Funeral Coach / Hearse","Large Cars",4.6,"Automatic 4-spd","8","Front-Wheel Drive","Regular",FALSE,FALSE,TRUE,13,18,15,NA,NA," United States"
"246",2004,"Cadillac","Limousine","Large Cars",4.6,"Automatic 4-spd","8","Front-Wheel Drive","Regular",FALSE,FALSE,TRUE,13,20,16,NA,NA," United States"
"247",2004,"Mercedes-Benz","S430 4matic","Large Cars",4.3,"Automatic 5-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,15,21,17,106,15," Germany"
"248",2004,"Mercedes-Benz","S500","Large Cars",5,"Automatic 7-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,22,17,106,15," Germany"
"249",2004,"Mercedes-Benz","S500 4matic","Large Cars",5,"Automatic 5-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,20,16,106,15," Germany"
"250",2004,"Mercedes-Benz","S55 AMG","Large Cars",5.4,"Automatic (S5)","8","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,13,19,15,106,15," Germany"
"251",2004,"Mercedes-Benz","S600","Large Cars",5.5,"Automatic 5-spd","12","Rear-Wheel Drive","Premium",TRUE,FALSE,TRUE,11,17,13,106,15," Germany"
"252",2004,"Volkswagen","Phaeton","Large Cars",4.2,"Automatic (S6)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,21,16,108,13," Germany"
"253",2004,"Volkswagen","Phaeton","Large Cars",6,"Automatic (S5)","12","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,11,17,13,108,13," Germany"
"254",2004,"Audi","S4 Avant","Small Station Wagons",4.2,"Manual 6-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,20,16,91,28," Germany"
"255",2004,"Mercedes-Benz","E500 (Wagon)","Midsize Station Wagons",5,"Automatic 7-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,22,17,96,41," Germany"
"256",2004,"Mercedes-Benz","E500 4matic (Wagon)","Midsize Station Wagons",5,"Automatic 5-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,20,16,96,41," Germany"
"257",2004,"BMW","760i","Large Cars",6,"Automatic (S6)","12","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,21,16,104,18," Germany"
"258",2005,"Dodge","Viper Convertible","Two Seaters",8.3,"Manual 6-spd","10","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,11,19,13,NA,NA," Italy/ United States"
"259",2005,"Ferrari","360 Modena/Spider/Challenge","Two Seaters",3.6,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,10,15,11,NA,NA," Italy/ United States"
"260",2005,"Ferrari","360 Modena/Spider/Challenge","Two Seaters",3.6,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,10,15,11,NA,NA," Italy/ United States"
"261",2005,"Ferrari","575 M Maranello and Superamerica","Two Seaters",5.7,"Manual 6-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,9,15,11,NA,NA," Italy/ United States"
"262",2005,"Ferrari","575 M Maranello and Superamerica","Two Seaters",5.7,"Automatic (S6)","12","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,9,16,11,NA,NA," Italy/ United States"
"263",2005,"Ford","GT","Two Seaters",5.4,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,12,19,14,NA,NA," United States"
"264",2005,"Lamborghini","L-140/141 Gallardo","Two Seaters",5,"Manual 6-spd","10","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,8,14,10,NA,NA," Germany"
"265",2005,"Lamborghini","L-140/141 Gallardo","Two Seaters",5,"Automatic (S6)","10","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,9,16,11,NA,NA," Germany"
"266",2005,"Lamborghini","L-147/148 Murcielago","Two Seaters",6.2,"Manual 6-spd","12","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,8,12,10,NA,NA," Germany"
"267",2005,"Lamborghini","L-147/148 Murcielago","Two Seaters",6.2,"Automatic (S6)","12","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,9,14,11,NA,NA," Germany"
"268",2005,"Maserati","Spyder Cambiocorsa/GT/90 ANV","Two Seaters",4.2,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,10,15,12,NA,NA," Italy/ United States"
"269",2005,"Maserati","Spyder Cambiocorsa/GT/90 ANV","Two Seaters",4.2,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,11,16,12,NA,NA," Italy/ United States"
"270",2005,"Mercedes-Benz","SLR","Two Seaters",5.4,"Automatic (S5)","8","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,12,16,13,48,10," Germany"
"271",2005,"Mercedes-Benz","SL500","Two Seaters",5,"Automatic 7-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,21,17,50,7," Germany"
"272",2005,"Mercedes-Benz","SL55 AMG","Two Seaters",5.4,"Automatic (S5)","8","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,12,18,14,50,7," Germany"
"273",2005,"Mercedes-Benz","SL600","Two Seaters",5.5,"Automatic 5-spd","12","Rear-Wheel Drive","Premium",TRUE,FALSE,TRUE,11,18,14,50,7," Germany"
"274",2005,"Mercedes-Benz","SL65 AMG","Two Seaters",6,"Automatic (S5)","12","Rear-Wheel Drive","Premium",TRUE,FALSE,TRUE,11,18,13,50,7," Germany"
"275",2005,"Mercedes-Benz","SLK55 AMG","Two Seaters",5.4,NA,"8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,20,16,49,7," Germany"
"276",2005,"Porsche","Carrera 2 911 GT3","Two Seaters",3.6,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,21,16,NA,NA," Germany"
"277",2005,"Porsche","Carrera GT","Two Seaters",5.7,"Manual 6-spd","10","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,9,15,11,NA,NA," Germany"
"278",2005,"Porsche","Turbo 2 911 GT2","Two Seaters",3.6,"Manual 6-spd","6","Rear-Wheel Drive","Premium",TRUE,FALSE,TRUE,14,22,16,NA,NA," Germany"
"279",2005,"Aston Martin","DB9","Minicompact Cars",5.9,"Automatic (S6)","12","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,11,18,13,78,5," United Kingdom"
"280",2005,"Aston Martin","DB9 Volante","Minicompact Cars",5.9,"Automatic (S6)","12","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,11,17,13,78,5," United Kingdom"
"281",2005,"Aston Martin","V12 Vanquish S","Minicompact Cars",5.9,"Automatic (S6)","12","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,10,16,12,78,6," United Kingdom"
"282",2005,"BMW","M3 Convertible","Minicompact Cars",3.2,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,21,17,74,9," Germany"
"283",2005,"BMW","M3 Convertible","Minicompact Cars",3.2,"Automatic (S6)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,20,16,74,9," Germany"
"284",2005,"Jaguar","XKR Convertible","Minicompact Cars",4.2,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,14,21,17,70,10," India"
"285",2005,"Porsche","Turbo 4 911 Turbo","Minicompact Cars",3.6,"Automatic 5-spd","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,TRUE,13,20,16,70,5," Germany"
"286",2005,"Porsche","Turbo 4 911 Turbo","Minicompact Cars",3.6,"Manual 6-spd","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,TRUE,13,20,16,70,5," Germany"
"287",2005,"Porsche","Turbo 4 911 Cab","Minicompact Cars",3.6,"Automatic 5-spd","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,TRUE,13,20,15,68,5," Germany"
"288",2005,"Porsche","Turbo 4 911 Cab","Minicompact Cars",3.6,"Manual 6-spd","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,TRUE,14,21,16,68,5," Germany"
"289",2005,"Porsche","Turbo 4 911 Cab Kit","Minicompact Cars",3.6,"Automatic 5-spd","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,TRUE,13,20,15,68,5," Germany"
"290",2005,"Porsche","Turbo 4 911 Cab Kit","Minicompact Cars",3.6,"Manual 6-spd","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,TRUE,14,21,16,68,5," Germany"
"291",2005,"Porsche","Turbo 4 911 Turbo Cab S","Minicompact Cars",3.6,"Automatic 5-spd","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,TRUE,13,20,15,68,5," Germany"
"292",2005,"Porsche","Turbo 4 911 Turbo Cab S","Minicompact Cars",3.6,"Manual 6-spd","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,TRUE,14,21,16,68,5," Germany"
"293",2005,"Porsche","Turbo 4 911 Kit","Minicompact Cars",3.6,"Automatic 5-spd","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,TRUE,13,20,16,70,5," Germany"
"294",2005,"Porsche","Turbo 4 911 Kit","Minicompact Cars",3.6,"Manual 6-spd","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,TRUE,13,20,16,70,5," Germany"
"295",2005,"Porsche","Turbo 4 911 S","Minicompact Cars",3.6,"Automatic 5-spd","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,TRUE,13,20,16,70,5," Germany"
"296",2005,"Porsche","Turbo 4 911 S","Minicompact Cars",3.6,"Manual 6-spd","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,TRUE,13,20,16,70,5," Germany"
"297",2005,"Audi","S4 Cabriolet","Subcompact Cars",4.2,"Manual 6-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,20,16,79,10," Germany"
